-333,529,16382,2,-2,-1,-17,-45,-151;
-339,522,16366,1,-2,-1,-17,-46,-151;
-349,514,16360,2,-2,-1,-17,-46,-151;
-335,521,16356,2,-1,-1,-17,-46,-151;
-321,525,16360,2,-1,-1,-17,-46,-151;
-319,532,16356,2,0,-1,-17,-46,-151;
-314,528,16366,1,0,-1,-17,-46,-151;
-313,527,16358,2,0,0,-17,-46,-151;
-311,516,16355,2,-1,0,-17,-46,-151;
-332,517,16352,1,-1,0,-17,-46,-151;
-328,519,16356,1,-1,-1,-17,-46,-151;
-325,523,16358,1,-2,0,-17,-46,-151;
-330,526,16365,0,-3,0,-17,-46,-151;
-334,526,16363,1,-4,-1,-17,-46,-151;
-336,523,16348,1,-3,-1,-17,-45,-151;
-356,523,16349,2,-3,-1,-17,-45,-151;
-356,529,16353,2,-4,-1,-17,-45,-151;
-355,524,16350,1,-4,-1,-17,-45,-151;
-347,532,16346,1,-2,-1,-17,-45,-151;
-322,533,16343,2,-1,-1,-17,-45,-151;
-313,521,16358,2,-1,-1,-17,-45,-151;
-309,506,16352,2,-1,-1,-17,-45,-151;
-309,513,16342,1,0,-1,-17,-45,-151;
-314,512,16359,1,0,-1,-17,-45,-151;
-312,512,16368,0,-1,-2,-17,-45,-151;
-302,508,16381,0,-1,-2,-17,-45,-151;
-300,500,16372,0,-1,-2,-17,-46,-151;
-303,499,16384,0,-1,-3,-17,-46,-151;
-306,500,16394,-1,-1,-2,-17,-46,-151;
-317,499,16398,-1,-2,-3,-17,-46,-151;
-323,512,16376,-1,-1,-3,-17,-46,-151;
-322,525,16382,-1,-1,-2,-16,-46,-151;
-316,526,16377,-1,0,-2,-16,-46,-151;
-308,527,16358,-1,-1,-1,-16,-46,-151;
-298,537,16360,0,-1,-1,-16,-46,-151;
-306,540,16337,0,-1,-1,-16,-46,-151;
-307,550,16342,0,-1,-1,-16,-45,-151;
-296,552,16333,0,-1,-1,-16,-45,-151;
-296,544,16333,0,-1,-1,-16,-45,-151;
-295,552,16344,1,-2,-1,-16,-44,-151;
-301,555,16340,1,-3,-1,-17,-44,-151;
-324,553,16330,1,-5,-1,-17,-44,-151;
-331,553,16335,0,-6,-1,-17,-44,-151;
-342,554,16344,1,-5,-1,-17,-44,-151;
