-134,-109,22,-145;
-198,523,16438,24,-10,-132,-109,22,-145;
-212,530,16453,22,-10,-134,-109,22,-145;
-204,531,16458,18,-15,-134,-109,22,-145;
-220,523,16460,16,-21,-132,-109,22,-145;
-240,509,16449,15,-28,-131,-109,21,-145;
-255,511,16447,13,-30,-130,-110,22,-145;
-263,504,16450,12,-30,-129,-110,22,-145;
-274,516,16458,10,-30,-130,-110,22,-145;
-269,522,16442,10,-31,-127,-110,22,-145;
-266,521,16423,11,-27,-126,-111,22,-145;
-252,523,16429,13,-28,-125,-111,22,-145;
-243,524,16420,13,-26,-125,-111,22,-145;
-252,527,16416,14,-21,-124,-111,22,-145;
-233,525,16415,14,-19,-125,-111,22,-145;
-222,533,16415,12,-12,-129,-111,22,-145;
-218,535,16427,13,-9,-131,-111,22,-144;
-209,536,16418,13,-9,-132,-111,22,-144;
-193,542,16398,14,-11,-134,-111,22,-144;
-201,537,16403,12,-11,-136,-111,22,-145;
-197,538,16396,11,-13,-136,-110,22,-145;
-200,526,16380,11,-12,-137,-110,22,-145;
-212,532,16394,8,-11,-136,-110,22,-145;
-204,534,16384,10,-11,-139,-110,22,-145;
-196,534,16402,12,-10,-137,-110,22,-145;
-192,539,16410,14,-13,-134,-110,22,-146;
-178,545,16410,16,-14,-132,-109,22,-146;
-172,552,16416,16,-15,-133,-109,22,-146;
-182,545,16432,15,-13,-131,-109,22,-145;
-179,553,16432,17,-14,-129,-109,22,-145;
-188,548,16434,19,-15,-127,-109,22,-145;
-175,563,16441,18,-15,-127,-109,23,-145;
-176,551,16438,20,-19,-127,-109,23,-145;
-184,542,16438,19,-22,-126,-109,22,-145;
-202,556,16422,19,-27,-128,-109,22,-145;
-200,550,16421,19,-27,-129,-110,22,-145;
-210,544,16423,17,-30,-131,-110,22,-145;
-216,544,16430,18,-32,-128,-110,22,-145;
-211,543,16433,19,-35,-129,-110,22,-145;
-216,547,16421,17,-35,-133,-110,22,-145;
-205,552,16427,16,-35,-135,-110,22,-144;
-214,547,16435,17,-32,-134,-110,21,-143;
-202,542,16430,19,-30,-134,-110,21,-142;
-196,550,16445,18,-29,-133,-110,21,-142;
-183,540,16437,17,-25,-135,-110,21,-142;
-180,535,16433,18,-27,-133,-110,21,-142;
-174,529,16427,20,-26,-131,-110,21,-142;
-181,520,16421,20,-22,-133,-110,22,-142;
-188,514,16408,20,-17,-133,-110,21,-142;
-191,509,16419,21,-16,-131,-110,21,-142;
-195,510,16414,21,-12,-131,-109,22,-143;
-195,512,16406,21,-14,-131,-109,22,-144;
-208,516,16400,18,-15,-130,-109,22,-145;
-217,520,16394,17,-15,-132,-109,23,-145;
-223,517,16387,17,-19,-130,-109,23,-145;
-224,530,16388,13,-17,-129,-109,23,-145;
-227,528,16384,9,-18,-128,-109,22,-145;
-231,535,16385,8,-20,-127,-109,22,-145;
-236,541,16416,5,-24,-125,-109,22,-145;
-230,536,16415,6,-23,-126,-109,22,-145;
-227,542,16422,7,-25,-126,-109,22,-145;
-218,537,16426,3,-25,-125,-109,21,-145;
-201,546,16433,6,-25,-126,-109,21,-145;
-199,545,16423,9,-30,-125,-110,21,-145;
-202,546,16428,9,-28,-126,-110,21,-146;
-218,538,16427,11,-26,-127,-110,21,-146;
-210,541,16437,16,-24,-129,-110,21,-146;
-211,542,16433,16,-24,-129,-110,22,-145;
-203,540,16414,19,-25,-130,-110,22,-145;
-211,542,16412,19,-26,-130,-110,22,-145;
-208,542,16405,21,-27,-128,-111,22,-145;
-214,541,16412,23,-30,-131,-111,22,-145;
-240,539,16413,21,-28,-131,-111,22,-145;
-237,532,16428,17,-25,-131,-111,22,-145;
-232,532,16433,14,-23,-130,-111,22,-145;
