-142,-282,15667,-14,-1,4419,-24,-67,-156;
-149,-862,14819,35,-17,4670,-25,-67,-156;
-38,-40,15332,84,-32,4903,-26,-66,-156;
136,458,15330,58,-27,5118,-27,-66,-156;
210,285,14856,65,-12,5347,-27,-65,-156;
118,-212,14280,14,15,5522,-29,-65,-156;
136,-25,13976,-68,43,5689,-30,-65,-156;
65,89,13654,-71,68,5839,-31,-64,-156;
105,511,13808,-128,112,5974,-32,-64,-157;
20,1866,15376,-141,111,6110,-33,-63,-157;
-166,1532,15159,-124,111,6263,-34,-62,-156;
101,2391,16313,-100,97,6326,-36,-61,-156;
-141,2242,16240,-227,156,6367,-37,-61,-156;
-240,1718,15872,-180,137,6391,-38,-60,-156;
-106,1901,16018,-200,134,6364,-39,-59,-156;
-220,2541,16600,-148,107,6308,-40,-58,-156;
-158,2380,16621,-63,78,6201,-41,-57,-156;
-10,2410,16993,-54,57,6043,-42,-57,-156;
-183,2472,17241,-39,37,5866,-43,-56,-156;
-50,1535,15994,-73,51,5667,-45,-54,-156;
-112,1490,16249,-136,64,5426,-45,-54,-156;
-318,905,15644,-195,93,5212,-46,-53,-156;
-252,499,15312,-194,68,5034,-47,-52,-156;
118,396,15656,-211,71,4844,-48,-51,-156;
-259,431,16046,-188,58,4692,-49,-50,-156;
-62,397,16332,-193,58,4581,-50,-49,-156;
-100,578,16508,-215,62,4514,-51,-49,-156;
-153,662,16674,-257,93,4491,-51,-48,-156;
-225,759,16653,-274,95,4468,-52,-47,-156;
-236,655,16866,-225,87,4455,-53,-47,-156;
-333,725,17012,-227,71,4452,-54,-46,-156;
-485,751,16964,-217,77,4462,-54,-46,-156;
-348,649,16898,-183,72,4459,-55,-45,-156;
-836,493,16510,-252,94,4467,-55,-44,-156;
-313,342,16693,-208,78,4465,-56,-43,-155;
-311,273,16302,-214,93,4426,-56,-43,-155;
-200,392,16615,-172,82,4347,-57,-41,-155;
-290,370,16554,-143,54,4260,-58,-40,-155;
-183,278,16501,-121,55,4172,-58,-40,-155;
-468,181,16900,-142,42,4073,-58,-39,-155;
-246,170,16894,-159,52,3956,-59,-38,-155;
13,101,16868,-116,34,3819,-59,-37,-155;
-216,132,16916,-94,30,3656,-60,-36,-155;
-172,170,16964,-73,22,3499,-61,-36,-155;
-404,254,16704,-71,21,3332,-61,-35,-156;
-393,243,16832,-60,15,3162,-61,-34,-156;
-532,-61,16830,-98,21,3004,-62,-33,-156;
-401,-20,16752,-89,19,2830,-62,-32,-156;
-398,-24,16789,-92,15,2653,-62,-32,-156;
-156,260,16589,-84,21,2497,-62,-31,-156;
-219,161,16551,-77,19,2348,-63,-30,-156;
-251,241,16522,-78,20,2193,-63,-30,-156;
-120,346,16526,-74,17,2046,-63,-29,-156;
-82,378,16505,-68,17,1905,-64,-28,-156;
-62,473,16564,-64,16,1774,-64,-28,-156;
-58,436,16498,-56,10,1634,-64,-27,-156;
-104,557,16381,-52,13,1501,-64,-27,-157;
-131,514,16496,-48,11,1368,-64,-27,-157;
-132,491,16479,-37,11,1235,-65,-27,-157;
-228,413,16326,-29,9,1092,-65,-27,-157;
-261,432,16366,-20,5,954,-65,-27,-156;
-260,402,16396,-21,4,818,-65,-26,-156;
-258,359,16388,-17,2,684,-65,-27,-156;
-253,350,16401,-15,1,548,-65,-27,-156;
-266,304,16408,-16,-1,416,-65,-27,-156;
-259,357,16408,-13,-1,308,-65,-26,-156;
-280,363,16389,-10,0,222,-65,-26,-156;
-291,357,16389,-8,-2,148,-65,-26,-156;
-228,373,16388,-6,-3,79,-65,-25,-156;
-186,391,16387,-2,-3,4,-65,-25,-156;
-180,422,16368,2,-3,-82,-65,-25,-156;
-142,459,16376,5,-5,-188,-65,-26,-156;
-110,518,16348,5,-6,-310,-65,-26,-156;
-75,546,16312,0,-8,-466,-65,-26,-156;
-111,577,16326,25,-16,-647,-65,-26,-156;
-31,592,16302,40,-21,-841,-65,-26,-156;
2,658,16258,63,-27,-1061,-65,-26,-156;
60,751,16295,66,-30,-1301,-65,-27,-156;
41,763,16370,69,-35,-1553,-65,-27,-156;
0,732,16410,63,-31,-1799,-64,-28,-156;
-4,735,16426,78,-40,-2040,-64,-28,-156;
40,749,16384,78,-44,-2295,-64,-28,-156;
60,717,16443,94,-46,-2546,-64,-28,-156;
-23,610,16418,121,-51,-2767,-64,-29,-156;
74,624,16452,155,-59,-3006,-63,-30,-156;
128,526,16609,144,-60,-3266,-63,-30,-156;
184,411,16735,73,-43,-3545,-63,-31,-156;
132,327,16962,82,-67,-3823,-62,-32,-156;
252,191,16636,84,-67,-4133,-62,-33,-156;
212,281,16558,113,-83,-4450,-61,-34,-156;
248,78,16923,86,-80,-4764,-61,-35,-156;
244,-25,17010,112,-91,-5089,-60,-36,-156;
-142,-184,17409,148,-89,-5414,-60,-37,-156;
192,137,16769,151,-97,-5761,-59,-38,-155;
109,24,17124,119,-93,-6102,-58,-39,-155;
