-403,232,16368,1,-1,-4,-15,-74,-148;
-400,232,16366,0,-1,-3,-15,-74,-148;
-402,222,16358,0,-2,-2,-15,-75,-148;
-399,221,16340,0,-3,-2,-15,-75,-148;
-402,214,16351,0,-3,-2,-15,-75,-148;
-410,198,16357,0,-4,-2,-15,-75,-148;
-429,209,16363,0,-4,-2,-15,-75,-148;
-419,206,16358,-1,-4,-2,-15,-75,-148;
-404,220,16353,-1,-4,-2,-15,-75,-148;
-392,217,16360,-1,-4,-2,-15,-75,-148;
-400,219,16359,0,-4,-2,-15,-75,-148;
-395,214,16356,0,-2,-2,-15,-75,-148;
-396,218,16360,0,-3,-3,-15,-75,-148;
-412,211,16370,0,-2,-4,-15,-75,-148;
-415,212,16377,0,-2,-4,-15,-75,-148;
-407,231,16362,0,-2,-4,-14,-75,-148;
-399,231,16362,1,-1,-3,-14,-75,-148;
-401,234,16351,1,-2,-3,-14,-75,-148;
-418,221,16347,1,-1,-4,-14,-74,-148;
-434,212,16353,1,-1,-3,-14,-74,-148;
-452,220,16355,1,-1,-4,-14,-74,-148;
-456,222,16329,1,-2,-3,-14,-74,-148;
-456,230,16332,1,-2,-3,-14,-74,-148;
-450,250,16341,1,-2,-3,-15,-74,-149;
-443,255,16334,1,-2,-2,-15,-75,-149;
-424,243,16338,2,-3,-2,-15,-75,-149;
-419,252,16339,1,-3,-2,-15,-75,-149;
-422,252,16346,0,-2,-1,-15,-75,-149;
-417,256,16368,0,-2,-1,-15,-75,-149;
-410,273,16352,0,-3,-2,-15,-75,-149;
-407,271,16348,0,-3,-1,-14,-75,-149;
-418,267,16377,0,-3,-1,-14,-75,-149;
-426,258,16363,0,-3,-1,-14,-75,-148;
-424,252,16362,0,-3,-1,-14,-74,-148;
-416,254,16352,0,-2,-2,-14,-74,-148;
-428,254,16360,0,-1,-2,-14,-74,-148;
-430,246,16355,0,-1,-2,-14,-74,-148;
-422,242,16358,-1,-1,-3,-14,-74,-148;
-418,240,16343,0,-2,-3,-14,-74,-148;
-424,235,16352,0,-1,-3,-14,-74,-148;
