-270,478,16422,3,0,-3,-101,121,-314;
-271,482,16426,2,-1,-3,-101,121,-314;
-282,490,16426,3,-2,-3,-101,121,-314;
-298,477,16433,3,-2,-4,-102,121,-314;
-288,475,16434,3,-2,-3,-101,121,-314;
-283,480,16433,3,-1,-2,-101,121,-314;
-282,477,16437,3,-2,-3,-101,121,-314;
-270,478,16436,3,-2,-3,-101,121,-314;
-268,477,16430,3,-2,-3,-101,122,-314;
-259,483,16431,3,-2,-2,-101,122,-314;
-263,484,16432,2,-2,-2,-101,122,-314;
-264,477,16443,2,-2,-2,-101,122,-314;
-257,475,16447,2,0,-2,-101,122,-314;
-246,479,16429,2,0,-1,-101,122,-314;
-252,478,16419,2,0,-1,-101,122,-314;
-257,464,16411,2,-1,-1,-101,122,-314;
-252,460,16410,2,-1,-1,-102,122,-314;
-254,464,16413,2,0,-1,-101,122,-314;
-244,464,16415,2,0,-1,-101,122,-314;
-244,471,16397,3,0,-1,-101,122,-314;
-250,471,16385,3,0,-1,-101,122,-314;
-251,471,16373,3,0,-1,-101,122,-314;
-251,469,16367,3,0,-2,-101,121,-314;
-242,461,16361,3,-1,-2,-101,121,-314;
-240,460,16362,3,-1,-2,-101,121,-314;
-237,464,16382,3,0,-2,-100,121,-314;
-238,462,16382,2,0,-2,-100,121,-314;
-254,452,16375,2,0,-2,-100,121,-314;
-260,454,16362,3,0,-2,-100,120,-315;
-250,444,16377,2,0,-2,-101,121,-314;
-240,450,16384,2,0,-2,-101,121,-314;
-242,450,16369,2,-1,-2,-101,121,-314;
-242,451,16378,3,-1,-2,-101,121,-314;
-252,464,16388,3,0,-2,-101,121,-314;
-245,471,16382,3,-1,-2,-101,121,-314;
-245,476,16368,4,-2,-2,-102,121,-314;
-230,485,16366,4,-2,-2,-102,121,-313;
-206,485,16368,3,-2,-2,-102,121,-313;
-204,482,16372,3,-2,-2,-102,121,-313;
-217,486,16371,3,-2,-2,-102,120,-313;
-229,486,16367,2,-1,-2,-102,121,-314;
-230,486,16399,2,-1,-2,-101,121,-314;
-232,495,16409,2,0,-2,-101,121,-314;
-238,490,16428,2,0,-2,-101,120,-314;
-235,486,16422,2,1,-2,-101,120,-314;
-224,481,16427,2,1,-1,-101,120,-314;
-234,478,16436,1,1,-1,-101,120,-314;
-246,487,16431,1,0,-1,-101,120,-314;
-259,494,16438,1,0,-1,-100,120,-314;
-258,492,16446,1,-1,-2,-100,120,-314;
-247,487,16441,1,-2,-1,-100,120,-314;
-235,489,16424,1,-2,-1,-101,120,-314;
-243,485,16413,1,-3,-1,-101,120,-314;
-226,481,16394,1,-4,-2,-100,120,-314;
-236,476,16408,1,-5,-2,-100,120,-314;
-241,488,16397,1,-5,-2,-100,120,-314;
-240,486,16404,2,-5,-2,-100,120,-314;
-239,489,16398,2,-6,-2,-101,120,-314;
-222,489,16396,2,-5,-1,-101,120,-314;
-217,504,16378,3,-4,-2,-101,120,-314;
-213,498,16386,3,-4,-2,-101,120,-314;
-224,509,16399,4,-5,-2,-101,120,-314;
-215,506,16420,4,-4,-3,-101,120,-313;
-236,515,16441,4,-4,-2,-101,120,-313;
-240,516,16439,4,-4,-2,-101,120,-313;
-236,514,16448,4,-3,-2,-101,120,-313;
-244,513,16444,4,-3,-3,-101,120,-313;
-253,510,16448,3,-3,-2,-101,120,-313;
-254,507,16470,3,-3,-3,-101,120,-313;
-255,500,16474,3,-2,-2,-101,120,-313;
-262,506,16476,2,-2,-2,-101,119,-313;
-257,494,16454,1,-2,-2,-101,119,-313;
-252,496,16440,1,-1,-1,-101,119,-313;
-238,488,16418,1,-1,-2,-101,119,-313;
-233,484,16422,1,-1,-2,-101,119,-313;
-243,471,16420,1,-1,-2,-101,119,-313;
-236,475,16412,1,-1,-2,-101,120,-313;
-230,472,16411,1,-1,-2,-101,120,-313;
-234,467,16395,2,-2,-2,-101,120,-313;
-250,462,16401,2,-2,-2,-101,120,-313;
-259,459,16405,2,-2,-1,-101,120,-314;
-258,462,16419,3,-2,-1,-101,120,-314;
-267,457,16426,3,-2,-1,-101,120,-314;
-273,457,16431,3,-1,-2,-101,120,-314;
-274,467,16434,2,-1,-2,-101,120,-315;
-278,475,16434,2,-1,-2,-101,120,-315;
-272,475,16455,3,-1,-1,-101,120,-315;
-278,477,16464,2,-1,-2,-101,120,-315;
-285,473,16475,2,-1,-2,-101,120,-315;
-283,462,16465,1,-1,-1,-101,120,-315;
-277,462,16465,1,-1,-2,-101,120,-315;
-283,458,16452,1,0,-3,-101,120,-315;
-297,450,16431,1,-1,-2,-101,120,-314;
-283,449,16427,0,-1,-2,-101,120,-314;
-288,445,16443,1,-1,-2,-101,120,-314;
-292,439,16443,0,-1,-2,-101,120,-314;
-311,442,16422,1,-1,-2,-101,120,-314;
-299,434,16427,1,-1,-2,-101,120,-313;
-283,435,16402,1,0,-3,-101,120,-313;
-271,444,16408,2,-1,-3,-101,120,-313;
-267,448,16403,1,0,-2,-102,120,-314;
-257,463,16410,2,0,-2,-102,120,-314;
-245,469,16417,1,1,-2,-102,121,-314;
-250,463,16417,2,0,-1,-102,121,-314;
-255,480,16401,2,0,-1,-102,121,-314;
-247,479,16398,2,0,-1,-102,121,-314;
-231,478,16404,2,0,-1,-102,121,-314;
-237,482,16400,2,0,-1,-102,121,-314;
-256,485,16412,2,-1,-1,-102,121,-315;
-253,482,16417,1,-1,-1,-102,121,-315;
-246,472,16416,1,-2,-1,-102,121,-315;
-249,457,16412,1,-2,-1,-102,121,-315;
-267,466,16419,1,-3,-2,-102,121,-315;
-276,478,16425,1,-2,-2,-102,121,-315;
-260,474,16411,2,-3,-3,-102,121,-315;
-262,485,16413,2,-3,-2,-101,121,-315;
-261,491,16398,2,-3,-3,-101,121,-315;
-264,502,16392,3,-3,-3,-101,121,-315;
-248,497,16394,3,-2,-4,-101,121,-315;
-255,505,16397,3,-2,-3,-101,121,-315;
-267,518,16406,4,-2,-4,-101,120,-314;
-278,531,16408,4,-1,-3,-101,120,-314;
-266,523,16408,3,-1,-3,-100,120,-314;
-252,518,16400,3,-2,-3,-100,120,-313;
-260,508,16418,3,-1,-2,-100,120,-314;
-259,507,16417,3,-1,-2,-100,120,-314;
-269,501,16436,2,-1,-2,-100,120,-314;
