8,644,16376,-49,93,-118,4,-120,-142;
16,634,16380,-50,99,-120,4,-120,-142;
22,638,16376,-51,97,-120,5,-120,-142;
14,644,16382,-48,94,-122,5,-120,-142;
-4,646,16387,-49,94,-123,5,-120,-142;
-22,643,16400,-50,97,-122,5,-120,-142;
-39,644,16405,-50,96,-124,5,-120,-142;
-28,639,16393,-47,92,-124,5,-120,-142;
-35,627,16392,-47,93,-128,5,-120,-142;
-36,630,16394,-47,93,-129,5,-120,-142;
-23,634,16403,-47,100,-127,5,-121,-142;
-28,643,16386,-46,93,-128,5,-121,-142;
-32,634,16399,-46,93,-128,5,-121,-142;
-28,630,16378,-49,94,-126,5,-121,-142;
-20,630,16390,-52,93,-125,5,-121,-142;
0,633,16394,-54,92,-127,5,-121,-143;
12,631,16384,-54,91,-125,5,-121,-143;
14,628,16392,-57,91,-127,5,-121,-143;
19,632,16392,-56,89,-123,5,-121,-143;
12,617,16391,-55,88,-122,5,-121,-143;
2,626,16390,-54,86,-123,5,-121,-143;
1,621,16401,-53,86,-119,5,-121,-143;
5,617,16400,-52,87,-122,5,-120,-142;
10,619,16417,-50,84,-124,5,-120,-142;
5,623,16410,-50,83,-124,5,-120,-142;
-16,626,16404,-45,82,-121,4,-120,-142;
-18,634,16401,-42,86,-119,4,-120,-143;
-27,642,16401,-42,91,-119,4,-120,-143;
-28,642,16382,-44,92,-120,4,-120,-143;
-32,649,16378,-43,93,-122,4,-120,-143;
-33,634,16365,-48,92,-122,4,-120,-143;
-30,636,16382,-51,95,-122,4,-120,-143;
-37,645,16358,-51,93,-120,4,-120,-143;
-40,640,16351,-51,94,-118,4,-121,-143;
-21,636,16333,-47,93,-117,5,-121,-143;
-10,630,16321,-49,92,-122,5,-121,-143;
-4,627,16324,-51,88,-120,5,-121,-143;
10,619,16328,-52,85,-118,5,-120,-143;
18,616,16344,-51,84,-117,5,-120,-143;
21,616,16343,-52,86,-115,5,-120,-143;
18,622,16350,-51,86,-118,5,-120,-143;
15,630,16343,-46,84,-120,5,-120,-143;
29,627,16364,-46,86,-118,5,-120,-143;
37,630,16370,-46,91,-121,5,-120,-143;
34,637,16383,-47,93,-124,5,-120,-143;
30,634,16381,-48,96,-122,5,-119,-143;
34,637,16373,-49,96,-127,5,-119,-142;
32,636,16377,-51,96,-128,5,-119,-142;
15,646,16357,-51,98,-129,5,-120,-142;
9,643,16359,-50,99,-129,5,-120,-142;
17,636,16359,-47,100,-124,5,-120,-142;
27,632,16367,-50,99,-123,5,-119,-142;
34,638,16358,-51,97,-124,5,-119,-142;
