-436,174,16369,1,1,-3,-1,-73,-145;
-440,178,16372,0,1,-3,-1,-73,-145;
-443,187,16377,1,2,-3,-1,-73,-145;
-443,183,16381,1,1,-3,-1,-73,-145;
-445,187,16391,1,1,-3,-1,-73,-145;
-444,184,16390,0,1,-2,-1,-73,-145;
-442,176,16384,0,0,-2,-1,-73,-145;
-439,176,16379,0,0,-1,-1,-73,-145;
-428,174,16380,-1,0,-1,-1,-73,-145;
-415,176,16364,0,0,-1,-1,-74,-145;
-413,181,16376,0,-1,-1,-1,-74,-145;
-411,176,16373,0,-1,-1,-1,-74,-145;
-402,171,16384,0,-2,-1,-1,-74,-145;
-400,176,16390,1,-1,-1,-1,-74,-145;
-396,177,16402,1,-2,-1,-1,-74,-145;
-395,174,16396,1,-1,-2,-1,-74,-145;
-395,180,16395,1,0,-2,-1,-74,-145;
-385,188,16404,1,0,-3,-1,-74,-145;
-388,188,16390,2,-1,-2,-1,-74,-145;
-389,188,16404,1,0,-2,-1,-74,-145;
-390,182,16392,2,-1,-2,-1,-74,-145;
-390,189,16394,2,-1,-2,-1,-74,-145;
-398,190,16386,1,0,-3,-1,-74,-145;
-409,173,16390,1,0,-3,-1,-74,-145;
-415,165,16348,1,0,-2,-1,-74,-145;
-418,169,16353,1,-1,-2,-1,-73,-144;
-414,184,16342,1,-1,-2,-1,-73,-144;
-422,188,16334,1,-1,-2,0,-73,-144;
-417,193,16336,0,-1,-2,0,-73,-144;
-432,194,16338,1,-1,-2,0,-73,-144;
-438,203,16336,0,0,-2,0,-73,-144;
-435,194,16339,-1,-1,-1,-1,-72,-144;
-432,198,16332,-1,-1,-1,-1,-72,-145;
-420,208,16330,-1,0,-1,-1,-72,-145;
-415,207,16344,-1,0,-1,-1,-72,-145;
-404,211,16336,-1,0,-1,-1,-72,-145;
-402,196,16363,-1,0,-1,-1,-72,-145;
-401,185,16360,0,0,-1,-1,-72,-145;
-405,180,16363,0,0,-2,-1,-72,-145;
-396,183,16344,1,0,-2,-1,-72,-145;
-376,183,16350,1,1,-2,-1,-73,-145;
-368,189,16350,1,0,-3,-1,-73,-145;
-375,189,16339,1,0,-2,-1,-73,-145;
-376,185,16315,1,-1,-2,-1,-73,-145;
-363,182,16333,1,0,-3,-1,-73,-145;
-366,175,16334,1,0,-3,-1,-73,-145;
-366,178,16330,2,0,-3,-1,-73,-145;
-362,190,16320,1,-1,-2,-1,-73,-145;
-351,199,16325,0,0,-1,-1,-73,-145;
-350,203,16333,0,-1,0,-1,-73,-144;
-361,197,16342,0,0,0,-1,-73,-144;
-370,200,16337,0,0,0,-1,-73,-145;
-366,204,16355,1,0,0,-1,-73,-145;
-376,214,16376,1,-1,0,-1,-73,-145;
-387,220,16358,1,-1,0,-1,-73,-145;
-383,216,16365,0,-1,-1,-1,-74,-145;
-378,215,16365,0,-2,-2,-1,-74,-145;
-381,197,16375,0,-3,-2,-1,-74,-145;
-395,199,16358,0,-2,-2,-1,-74,-145;
-404,179,16349,0,-2,-3,-1,-74,-145;
-402,186,16348,0,-2,-4,-1,-74,-145;
-408,183,16346,0,-3,-3,-1,-74,-145;
-402,178,16352,0,-2,-3,-1,-74,-145;
-392,174,16348,0,-1,-3,-1,-74,-145;
-398,182,16361,0,-1,-3,-1,-74,-145;
-413,178,16370,1,-2,-3,-1,-74,-145;
-421,182,16363,1,-1,-2,-1,-74,-145;
-415,188,16369,1,0,-3,-1,-74,-145;
-400,177,16380,1,-1,-3,-1,-74,-145;
-390,188,16377,1,-1,-2,-1,-74,-145;
-391,188,16358,1,-1,-2,-1,-74,-145;
-387,187,16358,1,0,-3,-1,-73,-146;
-399,179,16341,2,0,-3,-1,-73,-146;
-392,178,16330,1,-1,-3,-1,-73,-146;
-384,168,16317,2,0,-2,-1,-73,-145;
-378,175,16329,1,0,-2,-1,-73,-145;
-379,182,16327,1,1,-2,-1,-73,-145;
-383,182,16329,1,1,-2,-1,-73,-145;
-388,191,16337,0,0,-2,-1,-73,-146;
-377,188,16342,0,0,-2,0,-73,-146;
-370,172,16356,0,0,-1,0,-73,-145;
-374,171,16357,0,0,-2,0,-73,-145;
-362,175,16356,0,0,-2,0,-73,-145;
-373,175,16362,1,-1,-2,0,-73,-145;
-368,176,16378,1,-1,-2,0,-73,-145;
-369,185,16348,1,-1,-2,0,-73,-145;
-372,166,16374,1,-3,-2,0,-73,-145;
-382,180,16368,2,-4,-2,-1,-73,-145;
-403,164,16364,2,-3,-2,-1,-74,-145;
-415,161,16362,1,-2,-3,-1,-74,-145;
-423,176,16364,1,-1,-3,-1,-74,-145;
-407,178,16362,1,-1,-2,-1,-74,-145;
-409,185,16372,0,-1,-2,-1,-74,-145;
-409,194,16371,0,-1,-3,-1,-73,-145;
-406,203,16364,-1,0,-3,-1,-73,-145;
-413,204,16370,-1,0,-3,-1,-73,-145;
-412,210,16352,0,0,-3,-1,-73,-145;
-396,205,16347,0,0,-3,-1,-73,-145;
-382,221,16332,0,-1,-4,-1,-72,-145;
-380,220,16330,0,-2,-3,-1,-72,-145;
-383,222,16330,0,-2,-3,-1,-72,-145;
-398,220,16339,1,-3,-4,-1,-72,-145;
-403,216,16335,0,-3,-4,-1,-72,-145;
-396,217,16336,1,-3,-3,-1,-72,-145;
-404,213,16337,1,-3,-3,-1,-72,-145;
-389,211,16332,1,-2,-3,-1,-72,-145;
-395,215,16334,1,-1,-3,-1,-72,-145;
-402,205,16339,1,-2,-3,-1,-72,-145;
-408,194,16348,1,-2,-2,-1,-72,-145;
-412,190,16354,1,-1,-2,-1,-72,-145;
-405,185,16352,1,-1,-2,-1,-72,-145;
-404,183,16352,0,-2,-2,-1,-72,-145;
-404,183,16355,1,-2,-2,-1,-72,-145;
-408,174,16363,1,-1,-2,-1,-72,-145;
-409,162,16356,1,-1,-3,-1,-72,-145;
-419,162,16362,1,-1,-2,-1,-72,-145;
-414,164,16363,0,-2,-3,-1,-72,-145;
-420,165,16364,0,-2,-3,-1,-72,-145;
-406,170,16378,0,-1,-4,-1,-72,-145;
-409,191,16376,1,-1,-4,-1,-72,-145;
-414,190,16373,1,-1,-4,-1,-73,-145;
-400,201,16369,1,-1,-4,-1,-73,-145;
-395,205,16375,1,-1,-3,-1,-73,-145;
-394,200,16360,1,-2,-3,-1,-73,-145;
-393,206,16362,1,-4,-3,-1,-73,-145;
-390,198,16360,1,-3,-3,-1,-74,-145;
-391,200,16342,0,-3,-3,-1,-74,-145;
-381,200,16339,0,-3,-2,-1,-74,-145;
-386,193,16333,0,-2,-2,-1,-73,-145;
-378,180,16329,0,-3,-2,-1,-73,-145;
-368,186,16331,1,-2,-2,-1,-73,-145;
-374,170,16348,0,-1,-2,-1,-72,-145;
-386,165,16337,1,-1,-3,-1,-72,-145;
-383,166,16337,1,-1,-3,-1,-72,-145;
-378,170,16345,1,0,-3,-1,-72,-145;
-374,173,16355,1,0,-3,-1,-72,-145;
-380,172,16364,1,0,-3,-1,-72,-145;
-385,171,16387,0,0,-3,-1,-73,-145;
-387,180,16390,0,-1,-3,-1,-73,-145;
-392,179,16391,0,0,-3,-1,-73,-145;
-401,172,16392,0,-1,-3,-1,-74,-145;
-408,182,16376,0,-2,-3,-1,-74,-145;
-406,185,16383,0,-1,-2,0,-74,-145;
-417,183,16393,0,0,-1,0,-74,-145;
-427,182,16392,0,-1,-1,0,-74,-145;
-426,181,16400,0,-1,-2,0,-74,-145;
-412,177,16407,-1,0,-2,0,-74,-145;
-413,182,16394,0,0,-2,0,-74,-145;
-407,174,16384,0,0,-3,0,-75,-145;
-404,170,16398,1,0,-2,0,-75,-145;
-408,167,16390,1,1,-2,0,-75,-145;
-409,169,16390,1,1,-2,0,-74,-145;
-408,166,16382,1,1,-3,0,-74,-145;
-398,165,16376,1,0,-3,0,-74,-145;
-409,161,16382,1,1,-3,0,-74,-145;
-421,160,16368,1,0,-3,0,-74,-145;
-423,164,16362,1,0,-3,0,-74,-145;
-429,156,16360,1,0,-3,0,-74,-145;
-435,167,16363,0,0,-3,0,-74,-145;
-431,166,16341,1,0,-3,-1,-73,-144;
-427,172,16365,0,-1,-3,-1,-73,-144;
-428,168,16355,1,-1,-3,-1,-73,-144;
-430,169,16358,1,-1,-3,-1,-74,-144;
-433,180,16361,1,-3,-3,-1,-74,-144;
-417,182,16352,1,-3,-3,-1,-74,-144;
-404,180,16356,1,-2,-2,-1,-74,-144;
-409,178,16358,2,-2,-1,-1,-74,-144;
-409,189,16344,2,-3,-1,-1,-74,-144;
-395,179,16348,2,-3,-1,-1,-74,-144;
-393,184,16354,2,-3,-1,-1,-74,-144;
-392,188,16332,2,-2,-1,-1,-75,-145;
-392,186,16343,2,-2,-2,-1,-75,-145;
-379,180,16351,2,-2,-1,-1,-75,-145;
-375,175,16346,2,0,-1,-1,-75,-145;
-380,178,16348,1,1,-1,-1,-75,-145;
-390,175,16348,1,1,-2,-1,-74,-145;
-387,175,16344,0,1,-3,-1,-74,-145;
-382,170,16357,0,1,-4,-1,-74,-145;
-397,189,16357,0,1,-4,-1,-73,-145;
-400,193,16367,0,1,-3,-1,-73,-145;
-399,196,16373,0,0,-3,-1,-73,-145;
-400,193,16360,-1,0,-3,-1,-73,-145;
-405,198,16362,0,0,-4,-1,-72,-145;
-396,194,16353,0,-1,-4,-1,-72,-145;
-389,193,16346,0,-2,-2,-1,-72,-145;
-388,200,16342,0,-2,-2,-1,-72,-145;
-381,216,16351,1,-2,-2,-1,-72,-145;
-384,211,16341,0,-1,-2,-1,-72,-145;
-381,198,16345,1,0,-1,-1,-73,-145;
-395,194,16353,1,-1,-1,-1,-73,-145;
-403,189,16351,1,0,-1,-1,-73,-145;
-391,196,16356,2,0,-1,-1,-73,-145;
-379,198,16345,1,0,-1,-1,-73,-145;
-388,194,16352,1,0,-1,-1,-73,-145;
-392,187,16362,2,0,-2,-1,-73,-145;
-392,186,16352,1,-1,-2,-1,-73,-145;
-402,166,16337,1,-2,-1,-1,-73,-145;
-408,174,16334,2,-2,-1,-1,-72,-145;
-409,174,16325,1,-2,-2,-1,-72,-145;
-396,179,16320,0,-2,-2,-1,-72,-145;
-382,178,16314,0,-3,-2,-1,-73,-145;
-384,175,16316,0,-2,-2,-1,-73,-145;
-395,174,16313,1,-2,-1,-1,-73,-145;
-407,181,16321,1,-2,-2,-1,-73,-145;
-406,196,16301,0,-2,-2,-1,-73,-145;
-401,200,16319,1,-1,-2,-1,-73,-145;
-396,211,16322,1,0,-2,-1,-74,-145;
-379,199,16352,1,1,-2,-1,-74,-145;
-371,214,16355,1,1,-2,-1,-74,-145;
-371,218,16362,1,0,-2,-1,-74,-145;
-381,217,16382,1,0,-2,0,-74,-145;
-379,215,16386,1,0,-2,0,-74,-145;
-392,211,16388,0,0,-2,0,-74,-145;
-387,212,16386,0,0,-2,-1,-74,-145;
-384,204,16402,1,0,-2,-1,-74,-145;
-395,210,16388,1,0,-1,-1,-74,-145;
-402,209,16393,1,-1,-2,-1,-74,-145;
-408,219,16378,0,-1,-2,-1,-74,-146;
-412,206,16382,1,0,-2,-1,-74,-146;
-411,194,16367,1,0,-1,-1,-74,-146;
-418,193,16337,1,1,-1,-1,-74,-145;
-425,199,16334,1,0,-1,-1,-74,-145;
-406,204,16344,1,1,-1,-1,-74,-145;
-404,203,16358,1,1,-1,-1,-74,-145;
-404,202,16360,1,0,-1,-1,-74,-145;
-392,195,16375,1,0,-1,-1,-74,-145;
-408,195,16386,1,-1,-2,-1,-74,-145;
-410,199,16373,2,0,-1,-1,-74,-145;
-420,209,16359,1,-1,-2,-1,-73,-145;
-429,223,16362,1,-1,-2,-1,-73,-145;
-422,223,16378,1,-1,-3,-1,-73,-145;
-425,230,16362,1,1,-3,-1,-73,-145;
-441,229,16357,1,-1,-3,-1,-73,-145;
-447,232,16350,1,-1,-3,-1,-74,-145;
