-308,508,16325,1,-2,-2,-30,-29,-173;
-294,506,16333,1,-1,-2,-30,-29,-173;
-305,510,16337,1,-1,-2,-30,-29,-174;
-306,506,16342,2,-1,-2,-30,-29,-174;
-294,508,16365,2,-2,-2,-30,-29,-174;
-279,502,16360,2,-2,-2,-30,-29,-174;
-270,508,16364,2,-4,-2,-30,-29,-173;
-282,516,16358,2,-5,-2,-30,-29,-173;
-279,530,16354,2,-5,-2,-30,-29,-173;
-259,537,16338,2,-6,-1,-30,-29,-173;
-268,538,16333,2,-6,-2,-30,-28,-173;
-288,546,16334,2,-6,-2,-30,-28,-173;
-277,549,16334,2,-7,-2,-30,-28,-173;
-290,552,16336,2,-6,-3,-30,-28,-173;
-290,554,16325,2,-6,-3,-30,-28,-173;
-296,554,16327,2,-6,-2,-30,-28,-173;
-302,556,16333,2,-5,-2,-31,-28,-173;
-312,558,16343,2,-4,-2,-31,-28,-173;
-315,548,16333,2,-4,-2,-31,-29,-173;
-330,544,16342,2,-4,-2,-31,-29,-173;
-323,549,16360,2,-3,-1,-31,-29,-173;
-324,542,16349,2,-2,-1,-31,-29,-173;
-320,535,16353,2,-1,-1,-31,-29,-173;
-315,532,16348,2,0,0,-30,-29,-173;
-315,520,16347,1,0,0,-30,-29,-173;
-322,511,16344,2,0,-1,-31,-30,-173;
-336,511,16333,1,1,-1,-30,-30,-173;
-334,509,16328,2,-1,-1,-30,-29,-173;
-324,517,16346,1,-1,-1,-30,-29,-173;
-311,516,16355,1,0,-2,-30,-29,-173;
-309,524,16357,1,0,-2,-30,-29,-173;
-299,529,16352,1,0,-2,-30,-29,-173;
-288,514,16364,0,-1,-2,-30,-29,-173;
-284,525,16367,0,-2,-2,-30,-30,-173;
-301,542,16362,0,-2,-3,-30,-29,-173;
-304,533,16368,0,-3,-2,-30,-29,-173;
-294,520,16384,0,-3,-2,-30,-29,-172;
-292,517,16392,0,-2,-3,-30,-29,-172;
-301,524,16388,0,-3,-2,-30,-28,-172;
-316,518,16392,0,-3,-2,-30,-28,-172;
-318,510,16390,0,-4,-1,-30,-29,-172;
-326,511,16405,-1,-3,-1,-30,-29,-172;
-329,515,16392,0,-4,-1,-30,-29,-172;
-323,517,16390,0,-3,-2,-30,-28,-172;
-311,505,16395,1,-3,-2,-30,-28,-173;
-300,516,16396,1,-3,-1,-30,-29,-173;
-303,521,16385,1,-3,-2,-30,-29,-173;
-299,517,16380,1,-3,-1,-30,-30,-173;
-297,501,16392,1,-3,-1,-30,-30,-173;
-300,507,16382,1,-3,-1,-30,-30,-173;
-299,508,16379,1,-3,-2,-30,-30,-173;
-296,516,16376,2,-3,-2,-30,-30,-173;
-297,527,16368,2,-2,-1,-30,-30,-173;
-289,513,16368,1,-2,-1,-30,-30,-173;
-287,514,16361,1,-2,-1,-30,-30,-173;
-280,514,16361,1,-2,-1,-30,-30,-173;
-280,530,16357,1,-2,-2,-30,-30,-173;
-283,534,16363,1,-2,-2,-30,-29,-173;
-281,542,16346,1,-2,-2,-30,-29,-173;
-271,542,16338,1,-1,-2,-30,-29,-173;
-274,538,16346,1,-1,-2,-30,-29,-173;
-273,536,16328,1,-2,-2,-30,-29,-173;
-279,535,16346,0,-2,-2,-30,-29,-173;
-287,534,16351,1,-3,-3,-30,-29,-173;
-296,540,16365,1,-3,-4,-30,-29,-173;
-302,546,16359,1,-2,-4,-30,-29,-173;
-292,530,16352,0,-2,-3,-30,-29,-173;
-285,522,16340,0,-3,-3,-30,-29,-173;
-297,513,16350,0,-3,-3,-30,-29,-173;
-297,500,16359,0,-3,-3,-30,-29,-173;
-285,506,16361,0,-3,-3,-30,-30,-173;
-290,504,16382,0,-3,-3,-30,-29,-173;
-290,501,16361,0,-2,-3,-30,-29,-173;
-290,504,16366,0,-2,-2,-30,-29,-173;
-286,503,16358,0,-2,-2,-30,-29,-173;
-291,502,16363,0,-3,-2,-30,-29,-173;
-297,514,16367,1,-2,-2,-30,-29,-173;
-296,517,16375,0,-2,-3,-29,-29,-173;
-277,523,16374,0,-2,-2,-29,-28,-173;
-275,526,16382,0,-3,-2,-30,-28,-173;
-277,512,16366,1,-3,-2,-30,-28,-173;
-274,524,16348,0,-2,-1,-30,-28,-173;
-266,523,16366,0,-3,-2,-30,-28,-173;
-277,526,16349,0,-3,-1,-30,-28,-173;
